구분,고급휘발유,보통휘발유,자동차용경유,실내등유
2012-09-25,2269,2023,1838.44,1412.23
2012-09-26,2264.93,2021.63,1837.18,1411.47
2012-09-27,2260.67,2020.12,1835.98,1411.11
2012-09-28,2258.95,2018.98,1834.93,1410.82
2012-09-29,2257.71,2018.09,1833.95,1410.39
2012-09-30,2257.36,2017.78,1833.59,1410.32
2012-10-01,2257.41,2017.18,1833.06,1410.18
2012-10-02,2255.9,2016.46,1832.45,1409.64
2012-10-03,2256.28,2015.78,1831.64,1409.23
2012-10-04,2255.54,2014.89,1830.87,1408.76
2012-10-05,2255.77,2013.57,1829.56,1408.43
2012-10-06,2255.68,2012.39,1828.3,1408.6
2012-10-07,2256.91,2011.81,1827.63,1408.39
2012-10-08,2254.59,2010.9,1826.85,1408.37
2012-10-09,2253.99,2009.8,1825.48,1408.57
2012-10-10,2255.22,2008.77,1824.34,1408.38
2012-10-11,2254.99,2007.91,1823.17,1408.19
2012-10-12,2254.82,2007.58,1822.52,1408.23
2012-10-13,2255.56,2007.15,1822.05,1408.14
2012-10-14,2254.84,2006.93,1821.68,1408.33
2012-10-15,2254.6,2006.69,1821.48,1408.46
2012-10-16,2255.49,2006.6,1821.16,1408.27
2012-10-17,2257.26,2006.39,1820.87,1408.6
2012-10-18,2257.74,2006.19,1820.57,1409.02
2012-10-19,2258.45,2006.04,1820.25,1409.37
2012-10-20,2258.5,2005.66,1819.9,1409.95
2012-10-21,2257.91,2005.63,1819.61,1409.74
2012-10-22,2257.83,2005.31,1819.39,1409.96
2012-10-23,2255.44,2004.16,1818.21,1410.13
2012-10-24,2254.65,2002.98,1817.16,1409.94
2012-10-25,2254.57,2001.27,1815.68,1409.68
2012-10-26,2253.29,1999.11,1813.72,1409.09
2012-10-27,2251.85,1996.95,1811.7,1408.54
2012-10-28,2251.98,1995.96,1810.73,1408.11
2012-10-29,2251.41,1994.26,1809.32,1407.62
2012-10-30,2246.03,1990.25,1806.02,1407
2012-10-31,2241.26,1986.67,1803.18,1405.9
2012-11-01,2237.94,1981.73,1798.79,1404.55
2012-11-02,2234.59,1978.47,1796.08,1403.43
2012-11-03,2232.76,1976.1,1793.97,1402.56
2012-11-04,2231.38,1974.91,1792.81,1401.86
2012-11-05,2230.88,1973.32,1791.75,1401.06
2012-11-06,2227.93,1970.32,1789.58,1400.4
2012-11-07,2226.01,1967.84,1787.76,1399.5
2012-11-08,2224.67,1965.36,1785.84,1398.33
2012-11-09,2222.62,1962.8,1783.93,1397.6
2012-11-10,2222.75,1961.07,1782.5,1396.6
2012-11-11,2222.78,1960.36,1781.63,1395.95
2012-11-12,2222.53,1959.23,1781.08,1395.79
2012-11-13,2222.41,1957.47,1779.45,1394.86
2012-11-14,2221.13,1955.81,1777.87,1393.83
2012-11-15,2219.95,1954.44,1776.77,1392.88
2012-11-16,2219.1,1952.79,1775.42,1392.28
2012-11-17,2218.36,1951.23,1774.05,1392.03
2012-11-18,2218.62,1950.44,1773.23,1391.41
2012-11-19,2217.56,1949.39,1772.5,1390.96
2012-11-20,2218.78,1947.85,1771.01,1389.79
2012-11-21,2218.27,1946.63,1769.82,1388.71
2012-11-22,2217.7,1945.59,1768.75,1388.31
2012-11-23,2217.99,1944.39,1767.83,1387.6
2012-11-24,2217.82,1943.66,1767.02,1386.73
2012-11-25,2218.17,1943.25,1766.49,1386.37
2012-11-26,2217.55,1942.74,1766.23,1386.31
2012-11-27,2218.36,1942.34,1765.97,1386.29
2012-11-28,2219.26,1941.71,1765.38,1385.88
2012-11-29,2219.88,1941.23,1764.94,1385.17
2012-11-30,2220.43,1940.83,1764.52,1385.02
2012-12-01,2219.93,1940.23,1763.67,1385
2012-12-02,2219.88,1939.91,1763.21,1385.07
2012-12-03,2220.66,1939.62,1762.94,1384.64
2012-12-04,2219.56,1939.37,1762.81,1383.22
2012-12-05,2219.18,1939.13,1762.43,1383.1
2012-12-06,2218.78,1939,1762.26,1383.16
2012-12-07,2218.77,1939.26,1762.62,1383.33
2012-12-08,2219.23,1939.18,1762.53,1383.11
2012-12-09,2219.15,1939.01,1762.19,1383.07
2012-12-10,2220.03,1938.98,1762.38,1383.36
2012-12-11,2218.4,1938.52,1762.22,1383.26
2012-12-12,2216.8,1937.88,1761.94,1383.06
2012-12-13,2216.71,1937.66,1761.79,1382.74
2012-12-14,2215.23,1937.27,1761.41,1382.55
2012-12-15,2214.16,1936.87,1761.17,1382.47
2012-12-16,2214.42,1936.46,1760.76,1382.23
2012-12-17,2213.38,1936.12,1760.9,1381.17
2012-12-18,2211.6,1934.99,1759.71,1380.13
2012-12-19,2211.97,1934.41,1759.19,1379.24
2012-12-20,2210.08,1933.78,1758.71,1378.68
2012-12-21,2210.48,1933.21,1758.7,1378.43
2012-12-22,2210.71,1932.98,1757.92,1378.12
2012-12-23,2210.88,1932.77,1757.64,1377.94
2012-12-24,2210.54,1932.22,1757.47,1377.79
2012-12-25,2211.9,1931.76,1756.84,1377.47
2012-12-26,2210.94,1931.55,1756.96,1377.86
2012-12-27,2213.33,1931.58,1757.1,1377.75
2012-12-28,2211.74,1931.03,1756.18,1377.5
2012-12-29,2210.77,1930.72,1756.13,1377.38
2012-12-30,2210.47,1930.48,1755.74,1377.06
2012-12-31,2210.43,1930.17,1755.68,1376.39
2013-01-01,2210.86,1929.69,1754.81,1376.05
2013-01-02,2212.04,1929.12,1754.43,1375.61
2013-01-03,2214.45,1928.76,1754.02,1375.76
2013-01-04,2215.43,1928.74,1753.94,1375.96
2013-01-05,2213.86,1928.23,1753.65,1376.1
2013-01-06,2214.2,1927.91,1753.14,1375.67
2013-01-07,2212.38,1927.39,1752.87,1375.38
2013-01-08,2213.29,1927.53,1752.6,1375.45
2013-01-09,2213.98,1927.17,1751.99,1375.26
2013-01-10,2213.46,1926.68,1751.44,1374.89
2013-01-11,2211.81,1926.42,1751.15,1374.65
2013-01-12,2212.23,1926.11,1750.93,1374.2
2013-01-13,2211.71,1925.98,1750.59,1373.62
2013-01-14,2211.52,1925.78,1750.6,1373.47
2013-01-15,2211.6,1925.35,1750.32,1373.64
2013-01-16,2210.55,1924.96,1749.97,1373.97
2013-01-17,2209.69,1924.62,1749.66,1374.15
2013-01-18,2209.36,1923.91,1749.06,1374.02
2013-01-19,2209.59,1923.78,1748.78,1373.73
2013-01-20,2210.46,1923.59,1748.48,1373.32
2013-01-21,2208.94,1923.3,1748.3,1373.07
2013-01-22,2205.04,1922.63,1747.82,1372.67
2013-01-23,2202.6,1921.94,1747.09,1372.03
2013-01-24,2202.17,1921.46,1746.77,1372.45
2013-01-25,2201.55,1920.96,1746.08,1372.5
2013-01-26,2201.44,1920.68,1745.79,1372.58
2013-01-27,2201.37,1920.5,1745.41,1372.25
2013-01-28,2200.34,1920.3,1745.4,1372.13
2013-01-29,2202.62,1920.29,1745.39,1372.04
2013-01-30,2202.8,1920.24,1745.21,1372.06
2013-01-31,2204.02,1920.1,1744.93,1371.88
2013-02-01,2203.39,1920.06,1744.66,1371.59
2013-02-02,2203.67,1920.27,1744.89,1371.42
2013-02-03,2201.38,1920.34,1744.67,1371.06
2013-02-04,2200.46,1920.59,1744.84,1371.05
2013-02-05,2209.65,1922.81,1746.35,1372.92
2013-02-06,2213.5,1924.07,1747.12,1374.14
2013-02-07,2215.12,1925.85,1748.11,1374.98
2013-02-08,2216.57,1929.65,1750.71,1376.59
2013-02-09,2217.7,1934.03,1753.18,1377.36
2013-02-10,2218.42,1935.59,1753.99,1377.34
2013-02-11,2218.93,1936.8,1754.66,1377.25
2013-02-12,2222.91,1939.28,1756.63,1377.7
2013-02-13,2228.76,1942.78,1759.14,1380.87
2013-02-14,2233.04,1946.78,1762.02,1383.42
2013-02-15,2236.03,1952.08,1765.91,1386.26
2013-02-16,2240.56,1957.42,1769.58,1388.5
2013-02-17,2241.58,1959.65,1770.94,1389.53
2013-02-18,2243.65,1962.71,1773.38,1390.72
2013-02-19,2249.28,1967.6,1777.15,1393.21
2013-02-20,2254.62,1972.34,1780.58,1396.4
2013-02-21,2257.69,1976.12,1783.58,1398.68
2013-02-22,2258.43,1979.89,1786.41,1400.21
2013-02-23,2260.12,1983.26,1788.81,1401.64
2013-02-24,2263.15,1985.4,1790.24,1401.98
2013-02-25,2263.25,1986.5,1791.47,1402.39
2013-02-26,2262.4,1988.83,1793.07,1402.64
2013-02-27,2262.32,1990.04,1794.04,1402.92
2013-02-28,2262.04,1990.95,1794.45,1403.36
2013-03-01,2261.47,1991.73,1795.05,1403.83
2013-03-02,2262.58,1992.85,1795.9,1403.57
2013-03-03,2262.41,1993.17,1796.03,1403.31
2013-03-04,2263.25,1993.87,1796.56,1403.95
2013-03-05,2262.01,1993.96,1796.2,1404.31
2013-03-06,2260.12,1994.13,1796.03,1404.09
2013-03-07,2259.57,1994.04,1795.7,1404.17
2013-03-08,2259.73,1993.62,1795.08,1403.51
2013-03-09,2259.92,1993.44,1794.53,1402.85
2013-03-10,2259.53,1993.35,1794.35,1402.05
2013-03-11,2258.46,1993.21,1794.09,1401.93
2013-03-12,2256.3,1992.67,1793.41,1401.78
2013-03-13,2254.29,1991.89,1792.35,1401.84
2013-03-14,2253.23,1991.07,1791.48,1401.84
2013-03-15,2253.22,1989.44,1789.58,1401.14
2013-03-16,2251.38,1988.37,1788.14,1400.98
2013-03-17,2252.3,1987.8,1787.25,1400.76
2013-03-18,2251.28,1986.98,1786.35,1399.35
2013-03-19,2249.68,1985.55,1784.42,1398.37
2013-03-20,2249.28,1984.34,1782.67,1398.25
2013-03-21,2247.53,1983.04,1781.29,1398.64
2013-03-22,2246.87,1981.91,1779.74,1398.84
2013-03-23,2246.63,1981.01,1778.53,1398.14
2013-03-24,2248.02,1980.55,1777.75,1397.52
2013-03-25,2247.13,1979.64,1777.04,1397.11
2013-03-26,2247.58,1978.29,1775.06,1396.23
2013-03-27,2247.23,1976.94,1773.38,1395.32
2013-03-28,2246.31,1975.66,1771.7,1395.12
2013-03-29,2245.15,1974.42,1770.27,1394.28
2013-03-30,2244.11,1973.37,1768.98,1393.8
2013-03-31,2243.99,1972.9,1768.3,1393.2
2013-04-01,2244.07,1971.41,1766.71,1392.78
2013-04-02,2245.12,1970.71,1765.53,1392.27
2013-04-03,2245.03,1969.55,1764.15,1391.33
2013-04-04,2243.88,1968.28,1762.55,1390.85
2013-04-05,2242.55,1967.17,1761.28,1390.26
2013-04-06,2241.94,1966.24,1759.87,1388.95
2013-04-07,2242.17,1965.89,1759.36,1388.37
2013-04-08,2240.45,1965.08,1758.73,1388.27
2013-04-09,2239.76,1963.53,1757.4,1388.26
2013-04-10,2238.77,1962.52,1756.47,1389.03
2013-04-11,2238.67,1961.34,1755.42,1389.48
2013-04-12,2236.73,1960.41,1754.55,1388.88
2013-04-13,2236.06,1959.54,1753.73,1388.17
2013-04-14,2236.43,1959.16,1753.14,1386.54
2013-04-15,2235.89,1958.23,1752.7,1386.23
2013-04-16,2228.97,1955.59,1750.46,1385.73
2013-04-17,2225.89,1952.44,1747.97,1384.25
2013-04-18,2222.33,1949.26,1745.28,1383.73
2013-04-19,2219.27,1945.61,1742.14,1381.23
2013-04-20,2216.88,1942.62,1739.52,1380.93
2013-04-21,2218.17,1941.4,1738.24,1380.16
2013-04-22,2218.87,1939.18,1736.51,1379.59
2013-04-23,2214.48,1934.74,1732.22,1377.73
2013-04-24,2209.69,1930.73,1728.57,1375.64
2013-04-25,2206.99,1926.59,1724.78,1374.77
2013-04-26,2203.83,1923.12,1721.87,1373.41
2013-04-27,2202.22,1920.57,1719.43,1372.34
2013-04-28,2202.76,1919.41,1718.17,1371.16
2013-04-29,2202.64,1917.81,1717.04,1368.87
2013-04-30,2201.05,1915.66,1715.11,1367.23
2013-05-01,2200.62,1912.51,1711.91,1365.93
2013-05-02,2201.19,1910.58,1710.23,1365.05
2013-05-03,2200.48,1908.98,1708.55,1364.04
2013-05-04,2200.54,1907.5,1707.03,1362.93
2013-05-05,2201.16,1906.65,1705.87,1362
2013-05-06,2200.37,1905.8,1705.28,1361.35
2013-05-07,2199.02,1904.12,1703.65,1359.37
2013-05-08,2197.58,1902.91,1702.32,1358.55
2013-05-09,2197.22,1901.68,1701.16,1357.85
2013-05-10,2194.24,1900.83,1700.32,1356.9
2013-05-11,2193.44,1899.94,1699.45,1357.1
2013-05-12,2193.22,1899.49,1698.76,1356.49
2013-05-13,2192.53,1898.79,1698.35,1356.03
2013-05-14,2191.63,1898.02,1697.65,1355
2013-05-15,2191,1897.54,1697.03,1354.5
2013-05-16,2191.58,1896.94,1696.58,1354.74
2013-05-17,2191.21,1896.38,1696.02,1354.56
2013-05-18,2192.2,1896.38,1695.87,1353.87
2013-05-19,2191.87,1896.28,1695.5,1353.1
2013-05-20,2191.61,1896.15,1695.62,1352.29
2013-05-21,2192.77,1896.12,1695.8,1352.2
2013-05-22,2192.12,1896.45,1696.03,1352.19
2013-05-23,2192.51,1897.01,1696.73,1353.05
2013-05-24,2194.65,1896.8,1696.53,1352.87
2013-05-25,2193.48,1896.57,1696.11,1352.36
2013-05-26,2194.17,1896.49,1695.86,1351.09
2013-05-27,2193.82,1896.48,1696.02,1350.85
2013-05-28,2194.54,1896.63,1696.48,1350.02
2013-05-29,2196.67,1896.48,1696.24,1350.38
2013-05-30,2196.36,1896.5,1696.34,1351.89
2013-05-31,2196.31,1896.39,1696.39,1352.36
2013-06-01,2196.41,1896.48,1696.36,1352.51
2013-06-02,2196.39,1896.36,1696.04,1351.15
2013-06-03,2195.82,1896.22,1696.17,1350.4
2013-06-04,2197.29,1896.47,1696.44,1350.15
2013-06-05,2198.98,1896.84,1696.79,1351.47
2013-06-06,2198.27,1897.08,1696.79,1352.2
2013-06-07,2197.01,1897.12,1697,1350.82
2013-06-08,2197.76,1897.3,1697.09,1350.39
2013-06-09,2197.39,1897.42,1696.94,1349.2
2013-06-10,2196.54,1897.56,1697.26,1349.22
2013-06-11,2197.8,1898.1,1697.43,1349.99
2013-06-12,2198.05,1898.46,1697.53,1349.63
2013-06-13,2198.1,1898.94,1698.08,1351.92
2013-06-14,2197.95,1899.29,1698.45,1352.03
2013-06-15,2198.36,1899.75,1698.52,1351.42
2013-06-16,2198.37,1899.93,1698.48,1350.41
2013-06-17,2199.22,1900.28,1698.85,1349.89
2013-06-18,2202.83,1901.61,1700.04,1349.02
2013-06-19,2203.16,1903.12,1701.61,1350.51
2013-06-20,2204.68,1904.12,1702.61,1352.01
2013-06-21,2205.76,1905.14,1703.59,1352.27
2013-06-22,2205.98,1906.01,1704.45,1352.22
2013-06-23,2207.21,1906.44,1704.72,1350.61
2013-06-24,2206.93,1907.05,1705.52,1349.73
2013-06-25,2209.57,1908.54,1707.35,1350.86
2013-06-26,2209.95,1909.71,1708.44,1351.31
2013-06-27,2208.79,1910.57,1709.28,1352.28
2013-06-28,2210.14,1911.29,1710.05,1352.53
2013-06-29,2210.98,1912.14,1710.74,1352.45
2013-06-30,2210.59,1912.44,1710.86,1351.58
2013-07-01,2211.22,1913.34,1711.99,1350.93
2013-07-02,2211.1,1914.64,1713.42,1352.02
2013-07-03,2211.37,1915.44,1714.25,1352.41
2013-07-04,2212.74,1916.36,1715.08,1354.25
2013-07-05,2213.8,1917.52,1716.15,1353.92
2013-07-06,2211.92,1918.69,1717.22,1354.34
2013-07-07,2213.05,1919.31,1717.69,1354.55
2013-07-08,2212.74,1919.95,1718.6,1354.19
2013-07-09,2213.84,1921.49,1719.91,1354.31
2013-07-10,2215.16,1922.75,1721.2,1354.56
2013-07-11,2215.21,1924.08,1722.51,1355.61
2013-07-12,2214.75,1925.39,1723.65,1355.31
2013-07-13,2216.82,1927.11,1725.06,1355.24
2013-07-14,2217.14,1928.01,1725.78,1356.28
2013-07-15,2216.1,1929.1,1727.09,1356.97
2013-07-16,2224.02,1932.36,1729.44,1358.32
2013-07-17,2227.81,1935.48,1731.79,1358.17
2013-07-18,2228.79,1937.7,1733.63,1360
2013-07-19,2229.76,1939.81,1735.44,1359.91
2013-07-20,2231.79,1941.85,1737.09,1360.32
2013-07-21,2232.99,1942.85,1737.71,1359.43
2013-07-22,2233.9,1944.44,1739.42,1358.75
2013-07-23,2233.95,1946.07,1740.74,1360.21
2013-07-24,2234.06,1947.26,1741.81,1360.83
2013-07-25,2234.81,1948.14,1742.63,1361.92
2013-07-26,2235.18,1948.86,1743.11,1360.42
2013-07-27,2236.42,1949.73,1743.86,1360.06
2013-07-28,2238.02,1949.92,1743.83,1358.34
2013-07-29,2237.93,1950.25,1744.18,1357.69
2013-07-30,2233.73,1950.3,1744.43,1358.47
2013-07-31,2231.44,1950.2,1744.6,1359.6
2013-08-01,2231.24,1950.4,1744.75,1360.84
2013-08-02,2231.61,1950.44,1744.84,1360.25
2013-08-03,2231.46,1950.6,1745.31,1359.25
2013-08-04,2232.79,1950.62,1745.21,1357.93
2013-08-05,2230.9,1950.5,1745.37,1358.25
2013-08-06,2231.15,1950.36,1745.34,1360.17
2013-08-07,2229,1950.23,1745.3,1360.44
2013-08-08,2230.33,1950.05,1745.11,1361.14
2013-08-09,2230.64,1949.61,1744.99,1360.58
2013-08-10,2230.38,1949.44,1744.95,1360.04
2013-08-11,2231.53,1949.38,1744.82,1358.64
2013-08-12,2229.64,1949.33,1744.89,1357.79
2013-08-13,2228.54,1949.07,1744.87,1358.3
2013-08-14,2226.93,1948.9,1744.93,1359.51
2013-08-15,2225.75,1948.65,1744.61,1360.22
2013-08-16,2224.28,1948.35,1744.55,1359.85
2013-08-17,2224.9,1948.19,1744.11,1359.52
2013-08-18,2224.49,1948.04,1743.91,1358.71
2013-08-19,2224.29,1947.78,1743.9,1358.25
2013-08-20,2224.75,1947.53,1743.72,1359.53
2013-08-21,2224.43,1947.34,1743.58,1360.06
2013-08-22,2223.75,1946.85,1743.33,1361.34
2013-08-23,2223.62,1946.37,1742.89,1360.19
2013-08-24,2224.83,1945.62,1742.43,1359.02
2013-08-25,2225.14,1945.42,1742.12,1358.42
2013-08-26,2226.49,1944.92,1741.96,1357.61
2013-08-27,2225.74,1944.33,1741.5,1357.88
2013-08-28,2225.32,1943.59,1740.96,1358.31
2013-08-29,2224.23,1942.87,1740.4,1359.33
2013-08-30,2223.79,1942.39,1740.16,1359.35
2013-08-31,2224.41,1942.11,1739.94,1358.95
2013-09-01,2225.79,1941.85,1739.67,1358.06
2013-09-02,2224.55,1941.38,1739.48,1358.37
2013-09-03,2230.55,1941.66,1739.91,1359.49
2013-09-04,2234.63,1941.43,1739.77,1360.25
2013-09-05,2232.84,1941.09,1739.57,1362.05
2013-09-06,2232.88,1940.49,1739.25,1362.9
2013-09-07,2233.33,1940.12,1738.89,1362.85
2013-09-08,2232.76,1939.96,1738.6,1362.93
2013-09-09,2231.82,1939.62,1738.5,1362.36
2013-09-10,2231.96,1939.17,1738.09,1362.09
2013-09-11,2232.73,1938.75,1737.75,1360.88
2013-09-12,2231.1,1938.13,1737.25,1361.14
2013-09-13,2231.63,1937.16,1736.48,1360.67
2013-09-14,2230.9,1936.5,1735.8,1360.67
2013-09-15,2230.43,1936.1,1735.46,1360.8
2013-09-16,2230.77,1935.69,1735.39,1360.34
2013-09-17,2227.63,1934.41,1734.49,1360.29
2013-09-18,2226.83,1933.66,1733.77,1359.89
2013-09-19,2226.65,1933.41,1733.65,1359.36
2013-09-20,2226.39,1933.36,1733.54,1357.16
2013-09-21,2226.36,1932.97,1733.28,1354.66
2013-09-22,2224.38,1932.77,1732.95,1352.69
2013-09-23,2223.18,1931.88,1732.41,1355.73
2013-09-24,2222.28,1930.35,1731.07,1357.28
2013-09-25,2220.36,1928.44,1729.53,1356.72
2013-09-26,2219.85,1926.46,1727.76,1358.02
2013-09-27,2217.96,1924.65,1726.23,1357.45
2013-09-28,2218.35,1923.21,1724.86,1357.88
2013-09-29,2217.74,1922.52,1724.1,1357.77
2013-09-30,2217.62,1921.53,1723.62,1356.61
2013-10-01,2215,1918.64,1720.72,1355.15
2013-10-02,2213.98,1916.6,1719.03,1354.65
2013-10-03,2213.92,1914.87,1717.43,1355.5
2013-10-04,2214.11,1913.7,1716.53,1355.28
2013-10-05,2213.2,1912.16,1715.27,1355.46
2013-10-06,2212.45,1911.46,1714.42,1354.45
2013-10-07,2213,1910.46,1713.87,1353.49
2013-10-08,2209.69,1908.79,1712.44,1351.66
2013-10-09,2209.45,1907.55,1711.7,1350.61
2013-10-10,2207.37,1906.55,1710.88,1349.93
2013-10-11,2207.73,1905.15,1709.85,1350.38
2013-10-12,2209.67,1904.16,1709.08,1352.55
2013-10-13,2208.54,1903.74,1708.5,1351.69
2013-10-14,2207.07,1903.16,1708.4,1350.83
2013-10-15,2207.14,1902.33,1708.01,1350.56
2013-10-16,2207.73,1902.27,1707.95,1351.97
2013-10-17,2206.15,1901.7,1707.61,1353.9
2013-10-18,2204.86,1900.92,1707.16,1354.99
2013-10-19,2205.65,1900.5,1706.79,1355.42
2013-10-20,2206.07,1900.25,1706.41,1354.71
2013-10-21,2205.47,1899.81,1706.33,1354.4
2013-10-22,2204.36,1899.23,1705.86,1353.51
2013-10-23,2203.68,1898.57,1705.52,1351.92
2013-10-24,2203.53,1897.59,1704.76,1351.67
2013-10-25,2203.04,1896.65,1704.19,1352.61
2013-10-26,2201.75,1895.78,1703.47,1354.18
2013-10-27,2200.94,1895.42,1703.13,1353.99
2013-10-28,2201.63,1894.89,1703.02,1354.23
2013-10-29,2199.95,1893.6,1701.77,1352.97
2013-10-30,2199.55,1892.41,1701.1,1351.99
2013-10-31,2199.4,1891.55,1700.48,1352.81
2013-11-01,2197.68,1889.44,1698.85,1352.16
2013-11-02,2196.12,1888.43,1697.96,1352.19
2013-11-03,2197.22,1888.01,1697.46,1351.83
2013-11-04,2195.53,1887.15,1697.16,1350.57
2013-11-05,2195.79,1886.13,1696.83,1349.53
2013-11-06,2194.35,1885.17,1696.25,1348.84
2013-11-07,2193.36,1883.99,1695.48,1349.58
2013-11-08,2193.14,1882.99,1694.96,1350.31
2013-11-09,2193.65,1882.24,1694.34,1351
2013-11-10,2194.61,1881.95,1693.92,1350.66
2013-11-11,2193.39,1881.39,1694.04,1351.36
2013-11-12,2191.18,1880.31,1693.25,1351.54
2013-11-13,2191.58,1879.36,1692.52,1351.15
2013-11-14,2189.04,1878.7,1692.15,1351.3
2013-11-15,2187.54,1877.95,1691.77,1350.33
2013-11-16,2188.21,1877.66,1691.49,1349.8
2013-11-17,2187.17,1877.41,1691.09,1349.31
2013-11-18,2187.89,1877.02,1691.04,1349.24
2013-11-19,2191.04,1877.31,1690.86,1349.69
2013-11-20,2193.18,1877.23,1690.99,1349.92
2013-11-21,2191.07,1877.04,1690.78,1350.42
2013-11-22,2192.29,1876.73,1690.7,1350.15
2013-11-23,2191.92,1876.74,1690.84,1349.81
2013-11-24,2191.32,1876.65,1690.62,1349.38
2013-11-25,2190.68,1876.46,1690.69,1348.92
2013-11-26,2191.39,1876.24,1690.68,1348.7
2013-11-27,2192.93,1875.87,1690.37,1348.97
2013-11-28,2193.13,1875.71,1690.41,1350.04
2013-11-29,2192.43,1875.62,1690.5,1349.85
2013-11-30,2192.86,1875.65,1690.54,1349.53
2013-12-01,2192.54,1875.59,1690.29,1349.02
2013-12-02,2191.69,1875.48,1690.53,1348.6
2013-12-03,2196.2,1876.59,1692.41,1349.36
2013-12-04,2193.64,1876.99,1693.3,1349.41
2013-12-05,2192.9,1877.43,1694.11,1349.5
2013-12-06,2193.86,1877.75,1694.96,1349.77
2013-12-07,2194.44,1878.39,1695.68,1350.38
2013-12-08,2193.79,1878.7,1695.8,1349.86
2013-12-09,2194.67,1879.01,1696.49,1349.47
2013-12-10,2192.83,1879.85,1697.66,1351.93
2013-12-11,2192.39,1880.33,1698.4,1352.61
2013-12-12,2192.23,1880.74,1699.06,1353.18
2013-12-13,2192.65,1880.89,1699.46,1353.46
2013-12-14,2192.96,1881.38,1699.99,1353.34
2013-12-15,2193.81,1881.53,1699.95,1353.42
2013-12-16,2193.29,1881.77,1700.55,1353.73
2013-12-17,2193.7,1881.9,1700.59,1353.35
2013-12-18,2193.03,1882.02,1700.7,1353.41
2013-12-19,2194.07,1882.2,1700.94,1353.35
2013-12-20,2195.52,1882.81,1701.44,1353.13
2013-12-21,2196.2,1883.1,1701.7,1353.19
2013-12-22,2196.35,1883.26,1701.77,1352.93
2013-12-23,2196.49,1883.34,1702.13,1352.95
2013-12-24,2195.61,1883.57,1702.32,1352.92
2013-12-25,2196.01,1883.75,1702.48,1352.85
2013-12-26,2196.83,1884.09,1702.95,1353.02
2013-12-27,2195.82,1884.3,1703.3,1353.28
2013-12-28,2196.18,1884.64,1703.53,1353.09
2013-12-29,2196.06,1884.83,1703.6,1353.15
2013-12-30,2195.81,1885.06,1704.02,1353.15
2013-12-31,2203.18,1886.98,1705.43,1353.49
2014-01-01,2202.27,1887.37,1705.85,1353.81
2014-01-02,2201.07,1887.56,1706.27,1353.99
2014-01-03,2200.04,1888.51,1707.15,1354.22
2014-01-04,2199.92,1888.98,1707.61,1354.3
2014-01-05,2199,1889.11,1707.56,1354.54
2014-01-06,2200.38,1889.14,1707.8,1354.49
2014-01-07,2200.69,1889.15,1707.73,1354.03
2014-01-08,2200.98,1889.16,1707.7,1354.01
2014-01-09,2201.02,1889.13,1707.6,1354.25
2014-01-10,2201.38,1888.66,1707.37,1354.03
2014-01-11,2202.06,1888.51,1707.28,1354.33
2014-01-12,2201.89,1888.39,1707.11,1354.06
2014-01-13,2201.17,1888.27,1707.12,1353.87
2014-01-14,2198.59,1887.64,1706.65,1353.45
2014-01-15,2196.99,1887.23,1706.31,1353.32
2014-01-16,2196.88,1886.88,1705.98,1353.37
2014-01-17,2196.73,1886.39,1705.56,1353.2
2014-01-18,2196.89,1886.06,1705.11,1352.85
2014-01-19,2197.16,1885.83,1704.69,1352.4
2014-01-20,2196.39,1885.54,1704.51,1352.34
2014-01-21,2195.7,1885.24,1704.06,1352.23
2014-01-22,2195.18,1884.91,1703.67,1351.9
2014-01-23,2195.24,1884.54,1703.47,1351.51
2014-01-24,2195.73,1884.02,1702.88,1351.18
2014-01-25,2194.72,1883.73,1702.41,1351.07
2014-01-26,2194.88,1883.55,1702.17,1350.63
2014-01-27,2194.69,1883.49,1702.14,1350.3
2014-01-28,2195.53,1883.21,1701.88,1350.01
2014-01-29,2195.85,1883.07,1701.64,1350.12
2014-01-30,2196.62,1882.83,1701.27,1349.81
2014-01-31,2196.07,1882.89,1701.18,1349.37
2014-02-01,2197.02,1882.84,1700.98,1348.63
2014-02-02,2196.99,1882.63,1700.81,1346.33
2014-02-03,2197.29,1882.25,1700.62,1347.96
2014-02-04,2196.64,1882.22,1700.7,1350.03
2014-02-05,2196.96,1881.94,1700.5,1350.79
2014-02-06,2197.83,1881.8,1700.22,1351.4
2014-02-07,2197.37,1881.48,1699.92,1350.96
2014-02-08,2197.66,1881.13,1699.48,1350.51
2014-02-09,2197.34,1881,1699.1,1350.21
2014-02-10,2197.04,1880.85,1699.14,1350.17
2014-02-11,2195.41,1880.37,1698.7,1350
2014-02-12,2195.22,1880.18,1698.37,1349.96
2014-02-13,2194.07,1880.08,1698.15,1350.06
2014-02-14,2192.9,1879.89,1697.95,1350.03
2014-02-15,2194.28,1879.81,1697.69,1349.73
2014-02-16,2195.22,1879.62,1697.39,1349.46
2014-02-17,2195.6,1879.59,1697.58,1348.72
2014-02-18,2199.79,1880.49,1697.75,1348.83
2014-02-19,2201.21,1880.43,1697.61,1349.11
2014-02-20,2200.68,1880.46,1697.58,1349.3
2014-02-21,2202.19,1880.32,1697.44,1349.05
2014-02-22,2202.28,1880.29,1697.35,1349.33
